DISTRICT,TIME_HOUR,WORK_ID,HUMIDITY,TEMPERATURE,VOC,CO2,PM,FPM,WIND_SPEED_MS,WIND_DIR_DEG,RAIN_MM,RAIN_6H_MM,RAIN_12H_MM,WIND_GUST_MAX_MS,WIND_GUST_P95_MS,WIND_GUST_DIR_DEG,GUSTINESS_RATIO,AQ_SO2,AQ_NO2,AQ_O3,AQ_CO,AQ_PM10,AQ_PM25,AQ_REPCAI,AQ_OX,AQ_PM25_RATIO,AQ_PM25_LAG1H,AQ_PM25_LAG3H,AQ_PM10_LAG1H,AQ_PM10_LAG3H,AQ_CO_LAG1H,AQ_CO_LAG3H,N_ROWS,N_SENSORS
동구,2025-07-16 18:00,2.50716E+11,65.38556876,24.88541596,141.2149745,439.7691002,17.71848896,14.54312394,0.4,193.4,0,0,0,29.8,29.8,95.6,74.5,0.002,0.014,0.043,0.4,26,11,2,0.057,0.423076923,10,9,17,28,0.4,0.4,589,11
동구,2025-07-16 19:00,2.50716E+11,69.65476834,24.72050193,154.9760618,439.2915058,16.50027027,13.60882239,0,149.1,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.043,0.5,17,11,2,0.056,0.647058824,11,8,26,22,0.4,0.4,518,10
동구,2025-07-16 20:00,2.50716E+11,74.98635253,24.77731239,156.7870332,439.6422339,15.19116928,12.50080279,0,54.4,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.039,0.4,30,13,2,0.052,0.433333333,11,10,17,17,0.5,0.4,573,10
동구,2025-07-16 21:00,2.50716E+11,76.71645221,24.86488971,158.8821324,439.8051471,16.37091912,13.32479779,0,273.3,0,0,0,29.8,29.8,95.6,,0.002,0.015,0.038,0.4,23,9,2,0.053,0.391304348,13,11,30,26,0.4,0.4,544,10
동구,2025-07-16 22:00,2.50716E+11,77.09374684,25.00777215,159.6977975,439.0835443,17.86936709,14.43635443,0.2,267.7,0,0,0,29.8,29.8,95.6,149,0.002,0.014,0.035,0.4,18,8,2,0.049,0.444444444,9,11,23,17,0.4,0.5,395,8
동구,2025-07-16 23:00,2.50716E+11,80.18324468,24.90494681,162.9730319,439.2925532,21.54015957,17.57015957,0.6,238,0,0,0,29.8,29.8,95.6,49.66666667,0.002,0.013,0.038,0.4,18,12,2,0.051,0.666666667,8,13,18,30,0.4,0.4,188,5
동구,2025-07-17 0:00,2.50717E+11,82.8,24.87,169.93,445.5,23.625,19.98,0.6,203,0,0,0,29.8,29.8,95.6,49.66666667,,,,,,,,,,12,9,18,23,0.4,0.4,2,1
동구,2025-07-17 4:00,2.50717E+11,88.68014493,24.86652174,202.5446377,439.0869565,23.85101449,20.18072464,1.2,223.9,0,0,0,29.8,29.8,95.6,24.83333333,0.002,0.01,0.042,0.4,23,15,2,0.052,0.652173913,18,14,28,26,0.4,0.4,69,3
동구,2025-07-17 5:00,2.50717E+11,86.0018595,24.86780992,196.5445868,439.9876033,23.33289256,19.42417355,0.3,219.7,0,0,0,29.8,29.8,95.6,99.33333333,0.002,0.009,0.043,0.4,26,16,2,0.052,0.615384615,15,16,23,28,0.4,0.4,242,6
동구,2025-07-17 6:00,2.50717E+11,84.76593381,24.99179669,192.6400946,439.43026,24.05028369,19.65659574,0,357.2,0,0,0,29.8,29.8,95.6,,0.002,0.009,0.042,0.4,27,18,2,0.051,0.666666667,16,18,26,28,0.4,0.4,423,10
동구,2025-07-17 7:00,2.50717E+11,84.02619048,25.18758503,187.4866497,439.1598639,22.815,18.35903061,0,46.7,0,0,0,29.8,29.8,95.6,,0.002,0.008,0.04,0.4,30,12,2,0.048,0.4,18,15,27,23,0.4,0.4,588,11
동구,2025-07-17 8:00,2.50717E+11,81.17972835,25.8765365,182.0640917,439.0424448,20.83648557,16.67054329,0.7,309.5,0,0,0,29.8,29.8,95.6,42.57142857,0.002,0.009,0.041,0.4,26,11,2,0.05,0.423076923,12,16,30,26,0.4,0.4,589,11
동구,2025-07-17 9:00,2.50717E+11,80.67030695,26.13893376,179.6883845,439.5508885,20.68077544,16.60864297,2.1,204.5,0,0,0,29.8,29.8,95.6,14.19047619,0.002,0.008,0.046,0.4,24,12,2,0.054,0.5,11,18,26,27,0.4,0.4,619,11
동구,2025-07-17 10:00,2.50717E+11,78.91579035,26.63792013,177.0247421,439.3577371,19.52354409,15.52229617,0,340.9,0,0,0,29.8,29.8,95.6,,0.002,0.01,0.042,0.4,25,12,2,0.052,0.48,12,12,24,30,0.4,0.4,601,11
동구,2025-07-17 11:00,2.50717E+11,73.64386874,28.17913644,179.2910881,439.5647668,17.60554404,14.06400691,0.1,336,0,0,0,29.8,29.8,95.6,298,0.002,0.011,0.039,0.4,26,14,2,0.05,0.538461538,12,11,25,26,0.4,0.4,579,11
동구,2025-07-17 12:00,2.50717E+11,69.13987931,29.27015517,185.9246552,439.5224138,16.13108621,12.82218966,0.6,31.4,0,0,0,29.8,29.8,95.6,49.66666667,0,0,0,0,23,14,1,0,0.608695652,14,12,26,24,0.4,0.4,580,11
동구,2025-07-17 13:00,2.50717E+11,71.9608134,28.50452951,178.2944019,439.800638,18.33937799,14.64221691,0,317.5,0,0,0,29.8,29.8,95.6,,0.002,0.007,0.035,0.4,25,15,2,0.042,0.6,14,12,23,25,0,0.4,627,11
동구,2025-07-17 14:00,2.50717E+11,71.71495895,28.5554023,178.7388998,439.6978654,18.7654023,14.94566502,0,12.4,0,0,0,29.8,29.8,95.6,,0.002,0.008,0.03,0.4,17,14,1,0.038,0.823529412,15,14,25,26,0.4,0.4,609,11
동구,2025-07-17 15:00,2.50717E+11,69.80898778,28.96755672,179.3791274,439.6684119,18.79099476,15.05099476,0,5.8,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.027,0.4,25,12,1,0.038,0.48,14,14,17,23,0.4,0,573,11
동구,2025-07-17 16:00,2.50717E+11,75.09444444,27.67413849,177.6381481,439.3929147,20.8431562,16.79222222,0,161.5,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.025,0.4,23,15,1,0.037,0.652173913,12,15,25,25,0.4,0.4,621,11
동구,2025-07-17 17:00,2.50717E+11,75.88927419,26.59233871,166.3914677,439.2241935,17.50340323,14.17633871,0,35.6,0,0,0,29.8,29.8,95.6,,0.003,0.012,0.022,0.4,22,12,1,0.034,0.545454545,15,14,23,17,0.4,0.4,620,11
동구,2025-07-17 18:00,2.50717E+11,71.79256367,25.02348048,130.7876061,439.7062818,7.660390492,6.668828523,0.5,264,0,0,0,29.8,29.8,95.6,59.6,0.003,0.012,0.022,0.4,24,14,1,0.034,0.583333333,12,12,22,25,0.4,0.4,589,11
동구,2025-07-17 19:00,2.50717E+11,75.6348532,24.3433506,138.1394991,439.7098446,8.346407599,7.127271157,0.8,69.6,0,0,0,29.8,29.8,95.6,37.25,0.002,0.01,0.056,0.4,32,14,2,0.066,0.4375,14,15,24,23,0.4,0.4,579,11
동구,2025-07-17 20:00,2.50717E+11,77.79214058,23.94308307,136.3117252,439.8801917,9.149488818,7.72615016,0.5,75.1,0,0,0,29.8,29.8,95.6,59.6,0.002,0.01,0.065,0.4,5,9,2,0.075,1.8,14,12,32,22,0.4,0.4,626,11
동구,2025-07-17 21:00,2.50717E+11,79.53524771,23.64733945,147.4230642,439.6055046,10.32478899,8.513229358,0,120.2,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.059,0.4,3,5,2,0.07,1.666666667,9,14,5,24,0.4,0.4,545,11
동구,2025-07-17 22:00,2.50717E+11,80.90905605,23.47548673,147.8023599,439.7492625,11.66820059,9.465722714,0,76.7,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.051,0.4,14,4,2,0.063,0.285714286,5,14,3,32,0.4,0.4,339,8
동구,2025-07-17 23:00,2.50717E+11,82.25346774,23.33806452,155.6483871,439.8387097,13.47629032,11.07177419,0,258,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.046,0.4,13,9,2,0.059,0.692307692,4,9,14,5,0.4,0.4,124,4
동구,2025-07-18 4:00,2.50718E+11,95.54,22.36619048,247.4242857,438.2380952,15.85619048,13.32285714,0.1,75.6,3.5,9.5,9.5,29.8,29.8,95.6,298,0.002,0.01,0.047,0.4,8,6,2,0.057,0.75,9,4,11,11,0.4,0.4,21,2
동구,2025-07-18 5:00,2.50718E+11,94.19227027,22.668,212.5117297,439.1405405,15.94502703,13.01864865,0,293.5,0,11.5,11.5,29.8,29.8,95.6,,0.002,0.009,0.04,0.4,5,6,2,0.049,1.2,6,3,8,16,0.4,0.4,185,5
동구,2025-07-18 6:00,2.50718E+11,93.14834499,23.03426573,203.1472261,439.5174825,17.67927739,13.98962704,0,81.5,0,12,12,29.8,29.8,95.6,,,,,,,,,,,,,,,,,429,8
동구,2025-07-18 7:00,2.50718E+11,91.14983986,23.68033808,199.745605,439.4608541,17.7261032,13.83072954,0,323,0,12,12,29.8,29.8,95.6,,,,,,,,,,,,,,,,,562,11
동구,2025-07-18 8:00,2.50718E+11,88.3458047,24.46878843,196.7913562,439.5587703,14.74851718,11.91855335,0,92.5,0,10.5,12,29.8,29.8,95.6,,,,,,,,,,,,,,,,,553,11
동구,2025-07-18 9:00,2.50718E+11,87.35040388,24.99436187,189.4872859,439.4959612,11.63382876,9.620226171,0,93.9,0,10.5,12,29.8,29.8,95.6,,,,,,,,,,,,,,,,,619,11
동구,2025-07-18 10:00,2.50718E+11,88.48896321,25.08280936,183.2489465,439.2675585,8.969180602,7.431555184,,,0,2.5,12,,,,,,,,,,,,,,,,,,,,598,11
동구,2025-07-18 11:00,2.50718E+11,87.48717277,25.16068063,182.7216056,439.3595113,9.485200698,7.687958115,,,,,,,,,,,,,,,,,,,,,,,,,573,11
동구,2025-07-18 12:00,2.50718E+11,83.74103393,25.89558966,182.8229079,439.8109855,10.79936995,8.836187399,,,,,,,,,,,,,,,,,,,,,,,,,619,11
동구,2025-07-18 13:00,2.50718E+11,82.5807047,25.76424497,171.6458054,439.3439597,8.854379195,7.346526846,,,,,,,,,,,,,,,,,,,,,,,,,596,11
동구,2025-07-18 14:00,2.50718E+11,80.38397388,25.9,169.6657836,439.3003731,8.480130597,6.643619403,,,,,,,,,,,,,,,,,,,,,,,,,536,10
동구,2025-07-18 15:00,2.50718E+11,81.93501961,25.70578431,173.4878235,439.6058824,7.796647059,6.420254902,,,,,,,,,,,,,,,,,,,,,,,,,510,10
동구,2025-07-18 16:00,2.50718E+11,88.84100218,24.82006536,177.5436166,439.2091503,7.614313725,6.292679739,,,,,,,,,,,,,,,,,,,,,,,,,459,11
동구,2025-07-18 17:00,2.50718E+11,90.50295775,24.44549296,176.1711268,439.2183099,7.659389671,6.419483568,,,,,,,,,,,,,,,,,,,,,,,,,426,10
동구,2025-07-18 18:00,2.50718E+11,92.43488938,24.06097345,174.7201327,439.4845133,7.711504425,6.402853982,,,,,,,,,,,,,,,,,,,,,,,,,452,10
동구,2025-07-18 19:00,2.50718E+11,92.10219917,23.98346473,175.7986722,439.7987552,8.605373444,6.737821577,,,,,,,,,,,,,,,,,,,,,,,,,482,10
동구,2025-07-18 20:00,2.50718E+11,92.7263745,23.97525896,170.5619323,439.5,8.83623506,6.808864542,,,,,,,,,,,,,,,,,,,,,,,,,502,10
동구,2025-07-18 21:00,2.50718E+11,92.41367681,23.92372365,175.6549883,439.676815,7.868149883,6.381709602,,,,,,,,,,,,,,,,,,,,,,,,,427,10
동구,2025-07-18 22:00,2.50718E+11,89.08764259,24.02357414,159.5858555,439.7376426,7.284448669,5.938403042,,,,,,,,,,,,,,,,,,,,,,,,,263,8
동구,2025-07-18 23:00,2.50718E+11,88.701,24.04164706,152.6457647,439.7411765,7.542882353,6.062058824,,,,,,,,,,,,,,,,,,,,,,,,,170,4
동구,2025-07-19 0:00,2.50719E+11,91.87578947,23.62342105,127.7086842,440.1842105,8.023684211,6.346052632,,,,,,,,,,,,,,,,,,,,,,,,,38,1
동구,2025-07-19 4:00,2.50719E+11,89.244,24.21,235.428,437.7333333,11.36933333,8.596,,,,,,,,,,,,,,,,,,,,,,,,,15,1
동구,2025-07-19 5:00,2.50719E+11,92.61779221,23.65584416,217.3638961,439.8441558,10.44350649,7.933376623,,,,,,,,,,,,,,,,,,,,,,,,,154,6
동구,2025-07-19 6:00,2.50719E+11,93.57588235,23.45669468,188.8313445,439.9691877,9.890308123,7.465770308,,,,,,,,,,,,,,,,,,,,,,,,,357,8
동구,2025-07-19 7:00,2.50719E+11,92.34654912,23.8718136,187.7470277,439.1738035,11.55876574,8.665012594,,,,,,,,,,,,,,,,,,,,,,,,,397,8
동구,2025-07-19 8:00,2.50719E+11,88.94032345,24.8987062,189.5203504,439.0188679,11.58175202,8.561266846,,,,,,,,,,,,,,,,,,,,,,,,,371,9
동구,2025-07-19 9:00,2.50719E+11,77.7322467,27.05823789,188.0821145,439.5352423,10.63936123,8.090748899,,,,,,,,,,,,,,,,,,,,,,,,,454,9
동구,2025-07-19 10:00,2.50719E+11,73.9904038,27.34045131,176.5309976,439.7553444,10.5052019,8.024655582,,,,,,,,,,0.003,0.011,0.012,0.3,26,9,1,0.023,0.346153846,6,9,5,11,0.4,0.4,421,8
동구,2025-07-19 11:00,2.50719E+11,73.59685644,27.17274752,176.9225743,439.4455446,9.91539604,7.714727723,,,,,,,,,,,,,,,,,,,9,6,26,8,0.3,0.4,404,8
동구,2025-07-19 12:00,2.50719E+11,75.67677596,26.39527322,168.4831694,439.442623,9.502786885,7.493743169,,,,,,,,,,0.003,0.009,0.015,0.3,23,8,1,0.024,0.347826087,,6,,5,,0.4,366,8
동구,2025-07-19 13:00,2.50719E+11,90.53863388,21.88393443,133.0155191,439.3114754,7.20726776,6.216939891,,,,,,,,,,0.004,0.008,0.021,0.3,24,8,1,0.029,0.333333333,8,9,23,26,0.3,0.3,183,8
동구,2025-07-19 14:00,2.50719E+11,91.18256604,21.77264151,141.8226792,439.4188679,7.041698113,6.063924528,0.1,65.7,0,22,37.5,29.8,29.8,95.6,298,0.002,0.009,0.064,0.3,26,11,2,0.073,0.423076923,8,,24,,0.3,,265,8
동구,2025-07-19 15:00,2.50719E+11,86.61170213,22.55095745,128.7866489,440.0691489,6.872287234,6.039574468,0.5,78.7,0,29,44.5,29.8,29.8,95.6,59.6,0.002,0.011,0.073,0.4,2,6,2,0.084,3,11,8,26,23,0.3,0.3,188,7
동구,2025-07-19 16:00,2.50719E+11,82.94386503,23.3798773,151.3665337,439.2822086,7.485674847,6.535981595,0,12.1,0,30,45.5,29.8,29.8,95.6,,0.002,0.011,0.076,0.4,5,2,2,0.087,0.4,6,8,2,24,0.4,0.3,326,8
동구,2025-07-19 17:00,2.50719E+11,82.6477665,23.3957868,155.2795178,439.9467005,8.168324873,6.998527919,0.1,15.9,0,30,45.5,29.8,29.8,95.6,298,0.002,0.012,0.068,0.4,9,2,2,0.08,0.222222222,2,11,5,26,0.4,0.3,394,8
동구,2025-07-19 18:00,2.50719E+11,82.053379,23.57283105,156.6743151,439.2579909,9.219086758,7.802420091,0,285.5,0,30,41.5,29.8,29.8,95.6,,0.002,0.011,0.074,0.4,6,3,2,0.085,0.5,2,6,9,2,0.4,0.4,438,8
동구,2025-07-19 19:00,2.50719E+11,83.90421182,22.955,157.2714778,439.3423645,10.22330049,8.673472906,0,225.1,0,30,32,29.8,29.8,95.6,,0.002,0.01,0.055,0.4,4,2,2,0.065,0.5,3,2,6,5,0.4,0.4,406,8
동구,2025-07-19 20:00,2.50719E+11,85.77318807,22.74236239,168.3051147,439.483945,10.98637615,9.057362385,0,9.1,0,8,30,29.8,29.8,95.6,,0.002,0.018,0.021,0.5,9,3,1,0.039,0.333333333,2,2,4,9,0.4,0.4,436,8
동구,2025-07-19 21:00,2.50719E+11,85.26315545,22.8362181,168.9713225,439.549884,10.73677494,8.816890951,0,255.3,0,0.5,30,29.8,29.8,95.6,,0.002,0.024,0.019,0.5,13,8,1,0.043,0.615384615,3,3,9,6,0.5,0.4,431,8
동구,2025-07-19 22:00,2.50719E+11,84.21238971,23.06886029,169.6297059,439.6875,13.29382353,10.71294118,0,337.8,0,0,30,29.8,29.8,95.6,,0.002,0.021,0.017,0.5,17,9,1,0.038,0.529411765,8,2,13,4,0.5,0.4,272,6
동구,2025-07-19 23:00,2.50719E+11,84.76762887,23.12670103,169.8389691,439.6494845,11.69618557,9.721546392,0,250.1,0,0,30,29.8,29.8,95.6,,0.002,0.02,0.022,0.4,19,7,1,0.042,0.368421053,9,3,17,9,0.5,0.5,97,3
동구,2025-07-20 4:00,2.5072E+11,92.14468085,22.9306383,238.0557447,439.3191489,10.49680851,8.558085106,0,277,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.011,0.4,20,9,1,0.023,0.45,6,7,18,17,0.4,0.4,47,2
동구,2025-07-20 5:00,2.5072E+11,89.53024096,22.91963855,207.5860241,439.6987952,12.58548193,10.34801205,0,273.7,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.009,0.4,18,8,1,0.021,0.444444444,9,6,20,15,0.4,0.4,166,4
동구,2025-07-20 6:00,2.5072E+11,88.30534435,23.31553719,200.4749311,439.9063361,13.98741047,11.33366391,0,41.6,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.008,0.4,19,6,1,0.019,0.315789474,8,6,18,18,0.4,0.4,363,8
동구,2025-07-20 7:00,2.5072E+11,80.75911964,25.02600451,196.9374266,439.9503386,14.60112867,11.7638149,0,53.6,0,0,0,29.8,29.8,95.6,,0.002,0.01,0.008,0.5,17,6,1,0.018,0.352941176,6,9,19,20,0.4,0.4,443,8
동구,2025-07-20 8:00,2.5072E+11,72.29475452,26.81976744,192.875323,439.0335917,13.40198966,11.15328165,0,69.8,0,0,0,29.8,29.8,95.6,,0.002,0.011,0.013,0.5,20,8,1,0.024,0.4,6,8,17,18,0.5,0.4,387,8
동구,2025-07-20 9:00,2.5072E+11,62.27373576,28.85740319,182.6845558,439.6355353,11.73127563,9.815148064,0,53.5,0,0,0,29.8,29.8,95.6,,0.003,0.013,0.022,0.5,22,11,1,0.035,0.5,8,6,20,19,0.5,0.4,439,9
동구,2025-07-20 10:00,2.5072E+11,61.31370813,29.35681818,180.1381579,439.2511962,11.00088517,9.164354067,0,85.9,0,0,0,29.8,29.8,95.6,,0.003,0.016,0.02,0.4,24,16,1,0.036,0.666666667,11,6,22,17,0.5,0.5,418,8
동구,2025-07-20 11:00,2.5072E+11,60.49769596,29.86648456,178.1347031,439.7695962,10.71565321,9.064133017,0.2,53.9,0,0,0,29.8,29.8,95.6,149,0.003,0.016,0.028,0.4,26,13,1,0.044,0.5,16,8,24,20,0.4,0.5,421,8
동구,2025-07-20 12:00,2.5072E+11,58.01623832,30.5353972,176.5406776,439.8317757,10.11925234,8.708528037,1,68.1,0,0,0,29.8,29.8,95.6,29.8,0.003,0.013,0.037,0.4,22,11,2,0.05,0.5,13,11,26,22,0.4,0.5,428,8
동구,2025-07-20 13:00,2.5072E+11,58.93227941,30.24948529,172.6151961,439.4338235,9.406053922,8.014779412,0,48.3,0,0,0,29.8,29.8,95.6,,0.003,0.012,0.028,0.3,12,12,1,0.04,1,11,16,22,24,0.4,0.4,408,8
동구,2025-07-20 14:00,2.5072E+11,54.72646186,31.17273305,173.7518856,439.690678,8.9725,7.663135593,0.6,63.9,0,0,0,29.8,29.8,95.6,49.66666667,0.002,0.012,0.031,0.4,19,11,2,0.043,0.578947368,12,13,12,26,0.3,0.4,472,8
동구,2025-07-20 15:00,2.5072E+11,52.36997596,31.57865385,172.9928846,439.3966346,8.821201923,7.543413462,0,58.5,0,0,0,29.8,29.8,95.6,,0.003,0.013,0.03,0.4,16,9,1,0.043,0.5625,11,11,19,22,0.4,0.4,416,8
동구,2025-07-20 16:00,2.5072E+11,56.64613158,30.83497368,176.0895789,439.2684211,9.900263158,8.484684211,0.5,53.3,0,0,0,29.8,29.8,95.6,59.6,0.002,0.014,0.027,0.3,16,6,1,0.041,0.375,9,12,16,12,0.4,0.3,380,8
동구,2025-07-20 17:00,2.5072E+11,61.10756345,29.71167513,174.2053299,439.5228426,10.19043147,8.58715736,0.2,52.3,0,0,0,29.8,29.8,95.6,149,0.002,0.014,0.028,0.4,13,9,1,0.042,0.692307692,6,11,16,19,0.3,0.4,394,8
동구,2025-07-20 18:00,2.5072E+11,65.55362768,28.52372315,167.7561098,439.4940334,11.56677804,9.5775179,0,72.6,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.027,0.4,20,11,1,0.04,0.55,9,9,13,16,0.4,0.4,419,8
동구,2025-07-20 19:00,2.5072E+11,72.25549118,27.02,170.5606801,439.7556675,12.26042821,10.21559194,0,83.1,0,0,0,29.8,29.8,95.6,,0.002,0.012,0.024,0.4,15,10,1,0.036,0.666666667,11,6,20,16,0.4,0.3,397,8
동구,2025-07-20 20:00,2.5072E+11,75.36309645,26.28401015,176.9270051,439.3096447,12.78154822,10.51568528,0,53.5,0,0,0,29.8,29.8,95.6,,0.002,0.013,0.019,0.4,18,11,1,0.032,0.611111111,10,9,15,13,0.4,0.4,394,10
동구,2025-07-20 21:00,2.5072E+11,75.6473516,25.8476484,170.6587443,439.716895,11.94611872,9.75826484,0,76.4,0,0,0,29.8,29.8,95.6,,0.002,0.014,0.017,0.4,20,10,1,0.031,0.5,11,11,18,20,0.4,0.4,438,9
동구,2025-07-20 22:00,2.5072E+11,76.48709559,25.85599265,162.8608456,439.1948529,12.23540441,10.10797794,0,77.1,0,0,0,29.8,29.8,95.6,,0.002,0.014,0.017,0.4,25,9,1,0.031,0.36,10,10,20,15,0.4,0.4,272,6
동구,2025-07-20 23:00,2.5072E+11,75.27310924,25.97983193,163.2838655,439.7731092,11.27571429,9.527563025,0,273.9,0,0,0,29.8,29.8,95.6,,0.002,0.014,0.015,0.4,12,10,1,0.029,0.833333333,9,11,25,18,0.4,0.4,119,3
동구,2025-07-21 0:00,2.50721E+11,74.26333333,26.2,160.3633333,440.3333333,9.473333333,8.013333333,0,325.4,0,0,0,29.8,29.8,95.6,,,,,,,,,,,10,10,12,20,0.4,0.4,3,1
동구,2025-07-21 4:00,2.50721E+11,80.39652174,25.12826087,243.9269565,439.2173913,12.13086957,10.27782609,0,298.6,0,0,0,29.8,29.8,95.6,,0.003,0.019,0.007,0.3,20,10,1,0.026,0.5,13,9,17,11,0.4,0.4,23,1
동구,2025-07-21 5:00,2.50721E+11,80.87264368,25.10563218,196.7112644,440.5057471,10.65701149,8.871954023,0,324.7,0,0,0,29.8,29.8,95.6,,0.003,0.017,0.006,0.4,18,9,1,0.023,0.5,10,8,20,16,0.3,0.4,87,2
동구,2025-07-21 6:00,2.50721E+11,79.16259542,25.98774809,184.4817939,439.5,9.751145038,8.104618321,0,198.5,0,0,0,29.8,29.8,95.6,,0.003,0.017,0.006,0.3,22,11,1,0.023,0.5,9,13,18,17,0.4,0.4,262,8
동구,2025-07-21 7:00,2.50721E+11,76.60536688,27.13215933,179.0557862,439.6687631,8.343417191,7.13966457,0.5,192.6,0,0,0,29.8,29.8,95.6,59.6,0.003,0.015,0.008,0.3,13,14,1,0.023,1.076923077,11,10,22,20,0.3,0.3,477,10
동구,2025-07-21 8:00,2.50721E+11,73.8212311,27.69479482,174.2855724,439.3585313,7.659179266,6.568898488,0.9,217.7,0,0,0,9.7,9.7,294.2,10.77777778,0.002,0.015,0.01,0.3,16,13,1,0.025,0.8125,14,9,13,18,0.3,0.4,463,10
동구,2025-07-21 9:00,2.50721E+11,72.12684615,28.04730769,166.5042115,439.5730769,8.966173077,7.472980769,0.5,238.6,0,0,0,10.7,10.7,279.1,21.4,0.002,0.015,0.013,0.3,17,9,1,0.028,0.529411765,13,11,16,22,0.3,0.3,520,10
동구,2025-07-21 10:00,2.50721E+11,68.09512605,29.12602941,164.9305882,439.1239496,9.085063025,7.495462185,0,184,0,0,0,11.6,11.6,217,,0.003,0.015,0.012,0.3,11,5,1,0.027,0.454545455,9,14,17,13,0.3,0.3,476,9
동구,2025-07-21 11:00,2.50721E+11,63.94650826,29.95807851,164.1834711,439.018595,8.606590909,7.235454545,0,139.1,0,0,0,11.6,11.6,217,,0.003,0.015,0.017,0.3,17,5,1,0.032,0.294117647,5,13,11,16,0.3,0.3,484,9
동구,2025-07-21 12:00,2.50721E+11,62.11065606,30.42395626,164.982664,439.5626243,7.918727634,6.763836978,0.3,218.4,0,0,0,11.6,11.6,217,38.66666667,0.002,0.013,0.019,0.3,17,8,1,0.032,0.470588235,5,9,17,17,0.3,0.3,503,9
동구,2025-07-21 13:00,2.50721E+11,59.62,31.29334081,166.736009,439.4125561,8.254103139,6.90396861,0.1,228.6,0,0,0,11.6,11.6,217,116,0.002,0.01,0.018,0.3,17,8,1,0.028,0.470588235,8,5,17,11,0.3,0.3,446,9
동구,2025-07-21 14:00,2.50721E+11,58.14451163,31.80255814,171.3882326,439.4209302,8.618325581,7.193372093,0.6,201.5,0,0,0,11.6,11.6,217,19.33333333,0.002,0.011,0.02,0.3,9,8,1,0.031,0.888888889,8,5,17,17,0.3,0.3,430,9
동구,2025-07-21 15:00,2.50721E+11,58.19616046,31.8026361,175.4923782,439.6676218,8.713724928,7.322005731,0.9,217.6,0,,,11.6,11.6,217,12.88888889,0.002,0.013,0.023,0.3,10,5,1,0.036,0.5,8,8,9,17,0.3,0.3,349,9
동구,2025-07-21 16:00,2.50721E+11,59.77937028,31.20478589,170.709194,439.3602015,9.203753149,7.653526448,0.1,89.2,0,0,0,11.6,11.6,217,116,0.002,0.012,0.023,0.3,16,3,1,0.035,0.1875,5,8,10,17,0.3,0.3,397,7
동구,2025-07-21 17:00,2.50721E+11,59.29937158,31.28554645,170.7922404,439.1666667,9.307240437,7.61226776,0.4,179.6,0,0,0,11.6,11.6,217,29,0.002,0.014,0.021,0.3,14,4,1,0.035,0.285714286,3,8,16,9,0.3,0.3,366,7
동구,2025-07-21 18:00,2.50721E+11,65.03478936,29.47592018,162.0153215,439.7184035,9.587937916,7.955299335,0.1,211.8,0,0,0,11.6,11.6,217,116,0.002,0.013,0.023,0.3,12,5,1,0.036,0.416666667,4,5,14,10,0.3,0.3,451,9
동구,2025-07-21 19:00,2.50721E+11,74.22820093,27.15191589,160.793715,439.4836449,10.16757009,8.405724299,0,215.1,0,0,0,11.6,11.6,217,,0.002,0.012,0.019,0.3,10,10,1,0.031,1,5,3,12,16,0.3,0.3,428,9
동구,2025-07-21 20:00,2.50721E+11,77.70897092,26.43467562,155.6944295,439.7293065,10.10255034,8.229418345,0,242.9,0,0,0,11.6,11.6,217,,0.002,0.013,0.014,0.3,16,11,1,0.027,0.6875,10,4,10,14,0.3,0.3,447,8
동구,2025-07-21 21:00,2.50721E+11,79.36916854,26.10806742,157.2471461,439.5775281,10.28946067,8.394224719,0,59.2,0,0,0,11.6,11.6,217,,0.002,0.014,0.008,0.3,16,11,1,0.022,0.6875,11,5,16,12,0.3,0.3,445,8
동구,2025-07-21 22:00,2.50721E+11,80.87973451,25.8540708,152.6948968,439.5870206,10.60643068,8.663333333,0.3,325.9,0,0,0,11.6,11.6,217,38.66666667,0.002,0.016,0.006,0.3,12,11,1,0.022,0.916666667,11,10,16,10,0.3,0.3,339,7
동구,2025-07-21 23:00,2.50721E+11,82.73045455,25.51123967,150.9470661,439.7396694,10.59681818,8.847520661,0,346.6,0,0,0,11.6,11.6,217,,0.002,0.017,0.005,0.3,17,10,1,0.022,0.588235294,11,11,12,16,0.3,0.3,242,5
동구,2025-07-22 0:00,2.50722E+11,83.86910448,25.25507463,152.7908955,440.1940299,10.88253731,9.030746269,0,292.6,0,0,0,11.6,11.6,217,,,,,,,,,,,10,11,17,16,0.3,0.3,67,2
