"date","promo_A_Bunjang_Handling_Event","promo_B_Bunjang_Handling_Event","promo_C_DK_Birthday_Event_23","promo_D_Inclusion_Only_Service_Event","promo_E_DK_Black_Friday_2023","promo_F_DK_Christmas_Event_2023","promo_G_Handling_Fee_Promotion","promo_H_Point_Blossoms","promo_I_EMS_&_EMS_Premium_5%_Discount_Event","promo_J_Discount_of_5%_of_an_Order","promo_K_Free_Photo_Service","promo_L_UPS_80%_Distcount","promo_M_EMS_&_EMS_Premium_5%_Discount_Event","promo_N_5%_Discount_on_Bunjang_Products","promo_O_Black_Friday_Promotion","promo_P_New_Year_New_Customer","promo_Q_DK_Store_FREE_Handling_Fee_+_5%_OFF_on_Bunjang_Items!","promo_R_DKxDKshop_Free_Domestic_Shipping_in_Korea","promo_S_FREE_Handling_Fee_($1)","promo_T_10%_Off_International_Shipping","promo_U_EMS_&_EMS_Premium_5%_Discount_Event","promo_V_FREE_Handling_Fee_($5)","google_session_count","meta_session_count","tiktok_session_count","x_session_count","google_ads_spent","meta_ads_spent","tiktok_ads_spent","x_ads_spent","transaction_count","new_signups_count"
2023-11-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,645,284,0,262447.0,28477.0,118441.0,0.0,353,171
2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1,7,0,315377.0,0.0,0.0,0.0,268,147
2023-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,14,0,304053.0,0.0,0.0,0.0,126,151
2023-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,10,0,302892.0,0.0,0.0,0.0,104,131
2023-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,2,5,0,344809.0,0.0,0.0,0.0,370,171
2023-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,2,0,324475.0,0.0,0.0,0.0,346,179
2023-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,3,0,320385.0,0.0,0.0,0.0,383,185
2023-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,1,3,0,318192.0,0.0,0.0,0.0,366,170
2023-12-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,8,4,0,328853.0,50000.0,0.0,0.0,327,160
2023-12-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,23,3,0,289812.0,49390.0,0.0,0.0,112,153
2023-12-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,13,1,0,374476.0,41923.0,0.0,0.0,100,140
2023-12-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,15,0,0,344936.0,41272.0,0.0,0.0,378,151
2023-12-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,13,124,0,331243.0,39644.0,40694.0,0.0,437,167
2023-12-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,10,158,0,349368.0,39878.0,60381.0,0.0,332,157
2023-12-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,793,194,0,341055.0,63582.0,91206.0,0.0,447,150
2023-12-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,684,350,0,332672.0,64392.0,140037.0,0.0,209,158
2023-12-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,646,342,0,311584.0,62782.0,127682.0,0.0,106,138
2023-12-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,547,299,0,356869.0,62148.0,122786.0,0.0,89,146
2023-12-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,527,329,0,379444.0,62600.0,131657.0,0.0,391,157
2023-12-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,463,292,0,361517.0,60880.0,116436.0,0.0,347,144
2023-12-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,477,250,0,363561.0,59298.0,116455.0,0.0,379,144
2023-12-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,473,234,0,414016.0,58768.0,122938.0,0.0,300,144
2023-12-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,442,243,0,456801.0,59179.0,168159.0,0.0,317,134
2023-12-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,393,207,0,430787.0,57127.0,161384.0,0.0,122,110
2023-12-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,438,280,0,447216.0,84961.0,184397.0,0.0,68,110
2023-12-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,452,233,0,405336.0,89442.0,166595.0,0.0,64,99
2023-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,438,251,0,429501.0,86388.0,175720.0,0.0,369,135
2023-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,387,214,0,450429.0,84459.0,165537.0,0.0,342,155
2023-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,400,282,0,417519.0,82958.0,177715.0,0.0,359,172
2023-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,426,218,0,407142.0,82983.0,154667.0,0.0,322,176
2023-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,420,243,0,417666.0,80414.0,164934.0,0.0,116,141
2023-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,324,250,0,383424.0,39740.0,168662.0,0.0,92,122
2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,2,0,398382.0,24435.0,50007.0,0.0,87,139
2024-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,2,0,389880.0,0.0,50077.0,0.0,376,168
2024-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1,0,360897.0,0.0,6861.0,0.0,392,205
2024-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,3,0,427069.0,0.0,32384.0,0.0,405,196
2024-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,5,1,0,377817.0,25000.0,43516.0,0.0,346,167
2024-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,7,3,0,372267.0,24996.0,63726.0,0.0,146,151
2024-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,10,1,0,400072.0,20459.0,64721.0,0.0,109,172
2024-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,14,1,0,387856.0,20586.0,12155.0,0.0,310,169
2024-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,7,2,0,293418.0,20191.0,30000.0,0.0,333,154
2024-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,2,0,168555.0,20790.0,0.0,0.0,307,147
2024-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,7,2,0,171569.0,20149.0,0.0,0.0,313,162
2024-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,3,0,0,158185.0,19688.0,0.0,0.0,253,162
2024-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3,1,0,163383.0,18137.0,0.0,0.0,116,139
2024-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,3,0,0,188341.0,21170.0,0.0,0.0,127,147
2024-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,5,3,0,170790.0,45802.0,0.0,0.0,349,172
2024-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,8,102,0,174499.0,44107.0,37394.0,0.0,330,181
2024-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,8,197,0,169197.0,43365.0,82624.0,0.0,329,182
2024-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,7,179,0,159586.0,42790.0,81501.0,0.0,288,163
2024-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,7,65,0,157115.0,42399.0,19768.0,0.0,261,144
2024-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,102724.0,40367.0,0.0,0.0,112,155
2024-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,0,81825.0,41945.0,0.0,0.0,125,139
2024-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,14,0,83749.0,47269.0,2610.0,0.0,309,191
2024-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,4,33,0,107352.0,61912.0,12458.0,0.0,268,131
2024-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,34,0,61653.0,63108.0,28566.0,0.0,322,142
2024-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,21,0,108558.0,75716.0,10633.0,0.0,289,122
2024-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,15,0,82326.0,65601.0,11734.0,0.0,262,142
2024-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,18,0,73377.0,31254.0,10708.0,0.0,112,134
2024-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,53034.0,36227.0,11189.0,0.0,102,153
2024-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,71382.0,30694.0,16747.0,0.0,329,148
2024-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,19,0,94383.0,14889.0,47774.0,0.0,316,139
2024-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,13,0,75751.0,5164.0,45473.0,0.0,296,183
2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1,0,97755.0,5104.0,0.0,0.0,274,132
2024-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1,0,104975.0,0.0,0.0,0.0,241,128
2024-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,98920.0,0.0,0.0,0.0,121,119
2024-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,94348.0,0.0,0.0,0.0,93,136
2024-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,92534.0,0.0,0.0,0.0,328,139
2024-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,2,0,81936.0,0.0,0.0,0.0,246,163
2024-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,1,0,100066.0,0.0,0.0,0.0,316,128
2024-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,1,0,87003.0,0.0,0.0,0.0,207,132
2024-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1,0,78070.0,0.0,0.0,0.0,137,117
2024-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,66003.0,0.0,0.0,0.0,93,105
2024-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,0,71456.0,0.0,0.0,0.0,114,112
2024-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,91767.0,0.0,0.0,0.0,53,103
2024-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,104287.0,0.0,0.0,0.0,219,103
2024-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,97596.0,1771.0,195.0,0.0,286,130
2024-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,94097.0,20102.0,23136.0,0.0,310,125
2024-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,87342.0,30024.0,24984.0,0.0,313,169
2024-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,84717.0,40190.0,24962.0,0.0,115,212
2024-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,86745.0,41414.0,21398.0,0.0,93,141
2024-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,84237.0,41751.0,9799.0,0.0,343,195
2024-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,60518.0,40557.0,0.0,0.0,291,143
2024-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,57985.0,39767.0,0.0,0.0,272,167
2024-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,78156.0,39122.0,0.0,0.0,265,166
2024-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,111341.0,35361.0,0.0,0.0,275,128
2024-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,90953.0,38805.0,0.0,0.0,106,121
2024-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,91394.0,36791.0,0.0,0.0,111,137
2024-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,80717.0,17546.0,0.0,0.0,320,150
2024-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,88989.0,22651.0,0.0,0.0,286,151
2024-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,75526.0,20508.0,0.0,0.0,281,133
2024-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1,0,61642.0,0.0,0.0,0.0,288,118
2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,69959.0,0.0,0.0,0.0,144,102
2024-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,74657.0,0.0,0.0,0.0,116,117
2024-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,81776.0,0.0,0.0,0.0,107,123
2024-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,110129.0,1200.0,1829.0,0.0,327,172
2024-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,102556.0,31947.0,37500.0,0.0,336,119
2024-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,75304.0,30642.0,37500.0,0.0,275,106
2024-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,72909.0,30201.0,37498.0,0.0,305,148
2024-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,100825.0,9856.0,35673.0,0.0,218,104
2024-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,85424.0,9293.0,0.0,0.0,105,150
2024-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,84813.0,10438.0,0.0,0.0,125,153
2024-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,64666.0,29200.0,0.0,0.0,292,136
2024-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,8,0,3,94537.0,41926.0,16706.0,0.0,263,128
2024-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,0,0,86328.0,39756.0,13619.0,0.0,207,145
2024-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,0,1,85605.0,24274.0,13822.0,0.0,241,149
2024-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,4,0,0,83956.0,25574.0,15058.0,0.0,255,158
2024-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1,78166.0,23412.0,13464.0,0.0,89,102
2024-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,86705.0,10331.0,15456.0,0.0,120,152
2024-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,11,0,2,80833.0,10409.0,14656.0,0.0,289,152
2024-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,5,1,3,81786.0,10432.0,14665.0,0.0,261,128
2024-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8,0,1,69179.0,10695.0,15100.0,0.0,216,142
2024-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,4,74765.0,9579.0,13114.0,0.0,258,143
2024-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,3,0,1,99465.0,9671.0,15939.0,0.0,241,147
2024-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0,2,75587.0,8883.0,12966.0,0.0,100,123
2024-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,0,0,63115.0,10550.0,14358.0,0.0,64,130
2024-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,1,1,80632.0,10405.0,11077.0,0.0,272,164
2024-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3,1,0,89195.0,10253.0,0.0,0.0,288,128
2024-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1,2,84120.0,10111.0,0.0,0.0,259,141
2024-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1,5,78809.0,9933.0,0.0,0.0,242,149
2024-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,5,0,4,76950.0,9756.0,0.0,0.0,243,147
2024-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,0,0,77852.0,8992.0,0.0,0.0,131,109
2024-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,60377.0,0.0,0.0,0.0,162,138
2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7,0,0,78827.0,0.0,0.0,0.0,294,166
2024-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,6,1,0,81162.0,0.0,0.0,0.0,294,149
2024-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,8,0,0,76552.0,0.0,0.0,0.0,320,148
2024-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,0,1,70305.0,0.0,0.0,0.0,340,147
2024-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,9,1,3,102062.0,12500.0,0.0,0.0,248,163
2024-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,0,2,108996.0,12456.0,0.0,0.0,118,155
2024-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,1,97147.0,10443.0,0.0,0.0,97,135
2024-04-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,8,10,90674.0,10410.0,24260.0,0.0,353,159
2024-04-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,74,37,1,90453.0,37026.0,39023.0,0.0,297,147
2024-04-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,11,4,88583.0,58375.0,39926.0,0.0,178,133
2024-04-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,12,5,11,85023.0,58657.0,31049.0,0.0,302,133
2024-04-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,9,5,6,79089.0,50987.0,32394.0,0.0,280,182
2024-04-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6,1,3,76907.0,50916.0,2466.0,0.0,188,127
2024-04-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,4,72323.0,0.0,1185.0,0.0,164,123
2024-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,0,4,97173.0,0.0,0.0,0.0,378,135
2024-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,7,91942.0,0.0,0.0,0.0,309,156
2024-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4,0,3,84806.0,0.0,0.0,0.0,296,121
2024-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,3,89277.0,0.0,0.0,0.0,307,132
2024-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,82511.0,0.0,0.0,0.0,256,134
2024-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,82443.0,0.0,0.0,0.0,98,111
2024-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,82816.0,0.0,0.0,0.0,110,147
2024-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0,1,84340.0,0.0,0.0,0.0,213,178
2024-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,1,4,74371.0,0.0,0.0,0.0,224,152
2024-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2,0,1,74854.0,78.0,30524.0,0.0,291,121
2024-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,5,67088.0,16039.0,73068.0,0.0,243,137
2024-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1,0,8,79983.0,15411.0,36969.0,0.0,202,172
2024-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3,1,3,97694.0,14492.0,37291.0,24605.0,93,113
2024-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,82464.0,15316.0,0.0,24605.0,104,117
2024-04-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,3,74115.0,15159.0,0.0,0.0,261,125
2024-04-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,1,67069.0,10222.0,0.0,20605.0,274,122
2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,77760.0,0.0,0.0,19212.0,140,148
2024-05-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0,4,97087.0,0.0,0.0,20143.0,289,143
2024-05-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,8,0,1,91547.0,0.0,0.0,20496.0,298,131
2024-05-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,5,0,1,85117.0,0.0,0.0,20554.0,124,135
2024-05-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,84515.0,0.0,0.0,20554.0,90,117
2024-05-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,8,0,1,83973.0,0.0,0.0,20332.0,165,126
2024-05-07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,7,0,3,85492.0,0.0,0.0,20443.0,330,119
2024-05-08,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,0,1,89643.0,57494.0,32111.0,73776.0,283,120
2024-05-09,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,3,1,78378.0,63089.0,27889.0,90214.0,283,118
2024-05-10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,3,0,76425.0,0.0,0.0,20650.0,284,130
2024-05-11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1,1,2,77125.0,0.0,0.0,20601.0,118,164
2024-05-12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,66821.0,0.0,0.0,20485.0,104,111
